file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
064442001.png,24,0.9319832921028137,1139.217529296875,184.00840759277344,1430.71044921875,184.00840759277344,1430.71044921875,494.402587890625,1139.217529296875,494.402587890625
064507368.png,29,0.9652144312858582,492.0230712890625,124.84121704101562,757.0530395507812,124.84121704101562,757.0530395507812,423.33782958984375,492.0230712890625,423.33782958984375
064507368.png,29,0.3757230043411255,492.9156188964844,125.07756042480469,757.537109375,125.07756042480469,757.537109375,423.52569580078125,492.9156188964844,423.52569580078125
065131036.png,3,0.39469391107559204,1110.282958984375,55.62287521362305,1359.13232421875,55.62287521362305,1359.13232421875,310.2706604003906,1110.282958984375,310.2706604003906
065131036.png,3,0.26828697323799133,1110.3812255859375,56.312564849853516,1359.917724609375,56.312564849853516,1359.917724609375,310.4678649902344,1110.3812255859375,310.4678649902344
065147868.png,24,0.879987895488739,728.350341796875,188.4298095703125,1010.4428100585938,188.4298095703125,1010.4428100585938,493.2578430175781,728.350341796875,493.2578430175781
065203472.png,19,0.945155680179596,540.1578369140625,757.3118896484375,828.0239868164062,757.3118896484375,828.0239868164062,1037.2017822265625,540.1578369140625,1037.2017822265625
065223169.png,24,0.8708346486091614,736.652099609375,160.32371520996094,1016.1512451171875,160.32371520996094,1016.1512451171875,457.03448486328125,736.652099609375,457.03448486328125
065330905.png,29,0.9692034721374512,791.4570922851562,482.962646484375,1058.595947265625,482.962646484375,1058.595947265625,764.7321166992188,791.4570922851562,764.7321166992188
065331262.png,29,0.974380373954773,878.306396484375,695.3699951171875,1165.62158203125,695.3699951171875,1165.62158203125,994.9341430664062,878.306396484375,994.9341430664062
065425441.png,3,0.3696436882019043,1081.314208984375,39.95494079589844,1329.423583984375,39.95494079589844,1329.423583984375,283.93377685546875,1081.314208984375,283.93377685546875
065425441.png,3,0.311559796333313,1081.214599609375,39.87757873535156,1329.289794921875,39.87757873535156,1329.289794921875,283.51019287109375,1081.214599609375,283.51019287109375
065714256.png,7,0.8240245580673218,802.4578857421875,292.8797302246094,1093.0224609375,292.8797302246094,1093.0224609375,607.6051025390625,802.4578857421875,607.6051025390625
065714256.png,7,0.7935153841972351,801.64013671875,293.4288024902344,1092.7569580078125,293.4288024902344,1092.7569580078125,606.2781372070312,801.64013671875,606.2781372070312
065714256.png,19,0.27866068482398987,1293.04345703125,1031.6046142578125,1587.50390625,1031.6046142578125,1587.50390625,1080.0,1293.04345703125,1080.0
065750973.png,8,0.9715428352355957,383.13494873046875,324.1780700683594,631.065185546875,324.1780700683594,631.065185546875,566.1209716796875,383.13494873046875,566.1209716796875
070016143.png,10,0.9651815295219421,482.7023620605469,709.6881103515625,770.81201171875,709.6881103515625,770.81201171875,988.5928955078125,482.7023620605469,988.5928955078125
070016143.png,10,0.611501157283783,483.12652587890625,712.7919311523438,771.2528686523438,712.7919311523438,771.2528686523438,989.256591796875,483.12652587890625,989.256591796875
070016143.png,19,0.36153972148895264,1293.2728271484375,1032.69970703125,1587.194580078125,1032.69970703125,1587.194580078125,1080.0,1293.2728271484375,1080.0
070203878.png,25,0.9100371599197388,1349.238037109375,634.581787109375,1663.53466796875,634.581787109375,1663.53466796875,956.7012939453125,1349.238037109375,956.7012939453125
070203878.png,25,0.7114643454551697,1348.4490966796875,633.6594848632812,1662.55029296875,633.6594848632812,1662.55029296875,955.0103759765625,1348.4490966796875,955.0103759765625
070305203.png,27,0.9421855807304382,722.4532470703125,90.02174377441406,980.4495849609375,90.02174377441406,980.4495849609375,376.68121337890625,722.4532470703125,376.68121337890625
070326639.png,8,0.9697816967964172,415.7714538574219,491.1786804199219,677.957275390625,491.1786804199219,677.957275390625,742.637939453125,415.7714538574219,742.637939453125
070537535.png,4,0.9509610533714294,343.76141357421875,144.01307678222656,578.1656494140625,144.01307678222656,578.1656494140625,405.1015319824219,343.76141357421875,405.1015319824219
070638309.png,3,0.29614192247390747,1035.751220703125,85.54161071777344,1285.7451171875,85.54161071777344,1285.7451171875,332.81854248046875,1035.751220703125,332.81854248046875
070924581.png,0,0.9262290000915527,454.47967529296875,497.982421875,753.2373046875,497.982421875,753.2373046875,832.1070556640625,454.47967529296875,832.1070556640625
070957510.png,8,0.9758007526397705,1124.550048828125,237.71615600585938,1380.6611328125,237.71615600585938,1380.6611328125,468.251953125,1124.550048828125,468.251953125
071020846.png,0,0.9393794536590576,1243.6915283203125,401.4005126953125,1559.38037109375,401.4005126953125,1559.38037109375,731.2762451171875,1243.6915283203125,731.2762451171875
071040074.png,24,0.9448424577713013,1198.354736328125,251.26364135742188,1498.84521484375,251.26364135742188,1498.84521484375,564.2462158203125,1198.354736328125,564.2462158203125
071040074.png,24,0.4844379425048828,1198.1121826171875,250.84451293945312,1498.9932861328125,250.84451293945312,1498.9932861328125,564.448974609375,1198.1121826171875,564.448974609375
071126840.png,4,0.8949224948883057,373.2367858886719,261.6759338378906,617.8514404296875,261.6759338378906,617.8514404296875,528.8868408203125,373.2367858886719,528.8868408203125
071126840.png,27,0.4978161156177521,714.5322875976562,124.3824462890625,1022.5830688476562,124.3824462890625,1022.5830688476562,411.805419921875,714.5322875976562,411.805419921875
071216504.png,4,0.9747265577316284,834.9010009765625,419.5047912597656,1098.5194091796875,419.5047912597656,1098.5194091796875,700.39453125,834.9010009765625,700.39453125
071228971.png,4,0.9313077330589294,722.1854248046875,169.13919067382812,966.4769897460938,169.13919067382812,966.4769897460938,429.8702087402344,722.1854248046875,429.8702087402344
071332675.png,24,0.9386758208274841,1200.4178466796875,248.62747192382812,1499.30712890625,248.62747192382812,1499.30712890625,562.7257690429688,1200.4178466796875,562.7257690429688
071332675.png,24,0.3579270839691162,1201.1597900390625,249.3519744873047,1500.2230224609375,249.3519744873047,1500.2230224609375,563.4353637695312,1201.1597900390625,563.4353637695312
071514141.png,24,0.9665106534957886,716.3941650390625,148.3123321533203,995.4713745117188,148.3123321533203,995.4713745117188,449.8640441894531,716.3941650390625,449.8640441894531
071556611.png,24,0.9132568836212158,733.6244506835938,179.3781280517578,1016.737060546875,179.3781280517578,1016.737060546875,483.8749694824219,733.6244506835938,483.8749694824219
071556611.png,24,0.8308324813842773,733.9513549804688,179.44459533691406,1017.3788452148438,179.44459533691406,1017.3788452148438,484.4100036621094,733.9513549804688,484.4100036621094
071623410.png,21,0.9237799048423767,450.0808410644531,645.1576538085938,748.4224853515625,645.1576538085938,748.4224853515625,991.6256103515625,450.0808410644531,991.6256103515625
071623410.png,7,0.8536266684532166,1019.6162109375,857.64404296875,1374.4244384765625,857.64404296875,1374.4244384765625,1080.0,1019.6162109375,1080.0
071711040.png,31,0.960218608379364,1070.825439453125,80.34910583496094,1321.93896484375,80.34910583496094,1321.93896484375,318.7154846191406,1070.825439453125,318.7154846191406
071716537.png,13,0.9755972027778625,1274.066162109375,667.66650390625,1570.906982421875,667.66650390625,1570.906982421875,941.7749633789062,1274.066162109375,941.7749633789062
071722808.png,13,0.9580727219581604,1094.7337646484375,186.1750946044922,1347.745849609375,186.1750946044922,1347.745849609375,419.91900634765625,1094.7337646484375,419.91900634765625
071745784.png,0,0.8968595266342163,1099.223388671875,164.94749450683594,1362.9736328125,164.94749450683594,1362.9736328125,398.0516357421875,1099.223388671875,398.0516357421875
071746614.png,1,0.969598650932312,1286.2412109375,544.435546875,1582.2337646484375,544.435546875,1582.2337646484375,811.7232055664062,1286.2412109375,811.7232055664062
071916416.png,4,0.9228280782699585,821.74951171875,413.8739318847656,1086.495849609375,413.8739318847656,1086.495849609375,700.8663330078125,821.74951171875,700.8663330078125
072049095.png,23,0.9594782590866089,764.5530395507812,125.51490783691406,981.2720947265625,125.51490783691406,981.2720947265625,356.9927978515625,764.5530395507812,356.9927978515625
072050586.png,29,0.9502375721931458,1278.4669189453125,501.00018310546875,1572.1337890625,501.00018310546875,1572.1337890625,762.3934936523438,1278.4669189453125,762.3934936523438
072050586.png,29,0.7964567542076111,1491.123779296875,852.6416015625,1764.318603515625,852.6416015625,1764.318603515625,1080.0,1491.123779296875,1080.0
072052199.png,23,0.9704051613807678,1146.919921875,250.7383575439453,1381.2996826171875,250.7383575439453,1381.2996826171875,490.4034423828125,1146.919921875,490.4034423828125
072216311.png,33,0.9720959663391113,1074.8909912109375,140.13685607910156,1329.26513671875,140.13685607910156,1329.26513671875,400.0352783203125,1074.8909912109375,400.0352783203125
072221717.png,33,0.9725422859191895,1102.016357421875,162.52491760253906,1355.628173828125,162.52491760253906,1355.628173828125,419.909912109375,1102.016357421875,419.909912109375
072248943.png,4,0.9694067239761353,1137.864013671875,130.36488342285156,1390.7421875,130.36488342285156,1390.7421875,386.1750183105469,1137.864013671875,386.1750183105469
072257646.png,24,0.9765504002571106,1329.513916015625,558.7655639648438,1658.76220703125,558.7655639648438,1658.76220703125,911.1765747070312,1329.513916015625,911.1765747070312
072308411.png,29,0.8467879891395569,1155.7333984375,272.7654724121094,1431.035400390625,272.7654724121094,1431.035400390625,521.1989135742188,1155.7333984375,521.1989135742188
072308411.png,29,0.6220282316207886,1155.759033203125,273.35400390625,1431.397216796875,273.35400390625,1431.397216796875,521.710205078125,1155.759033203125,521.710205078125
072519498.png,23,0.9487890005111694,444.303955078125,528.4117431640625,686.33837890625,528.4117431640625,686.33837890625,789.9901123046875,444.303955078125,789.9901123046875
072544230.png,13,0.6436517834663391,987.1675415039062,97.80551147460938,1236.0048828125,97.80551147460938,1236.0048828125,323.50994873046875,987.1675415039062,323.50994873046875
072544230.png,13,0.5858721137046814,985.9515380859375,97.03131103515625,1236.0406494140625,97.03131103515625,1236.0406494140625,323.7991943359375,985.9515380859375,323.7991943359375
072544230.png,13,0.5183021426200867,985.3947143554688,97.15599060058594,1235.70068359375,97.15599060058594,1235.70068359375,323.75677490234375,985.3947143554688,323.75677490234375
072616883.png,31,0.8880633115768433,1115.206787109375,128.03782653808594,1369.86279296875,128.03782653808594,1369.86279296875,373.9969482421875,1115.206787109375,373.9969482421875
072624272.png,23,0.9165868163108826,838.279541015625,469.31689453125,1081.3359375,469.31689453125,1081.3359375,723.734619140625,838.279541015625,723.734619140625
072638318.png,29,0.9787188172340393,1175.188232421875,261.78851318359375,1429.04052734375,261.78851318359375,1429.04052734375,511.2411804199219,1175.188232421875,511.2411804199219
072638318.png,28,0.9672223329544067,876.1682739257812,546.489501953125,1160.999755859375,546.489501953125,1160.999755859375,836.144775390625,876.1682739257812,836.144775390625
072655405.png,27,0.9783948659896851,464.59503173828125,586.894775390625,732.9874267578125,586.894775390625,732.9874267578125,892.0257568359375,464.59503173828125,892.0257568359375
072702036.png,8,0.9752877354621887,685.7162475585938,174.78012084960938,931.3972778320312,174.78012084960938,931.3972778320312,404.2411193847656,685.7162475585938,404.2411193847656
072911303.png,23,0.9608973860740662,761.865234375,194.06080627441406,988.77685546875,194.06080627441406,988.77685546875,432.9106750488281,761.865234375,432.9106750488281
072936873.png,23,0.9103519916534424,441.1116027832031,751.701416015625,697.842041015625,751.701416015625,697.842041015625,1028.085205078125,441.1116027832031,1028.085205078125
072936873.png,23,0.3275008797645569,441.7177734375,751.4060668945312,697.8079833984375,751.4060668945312,697.8079833984375,1027.880126953125,441.7177734375,1027.880126953125
072954236.png,23,0.9601809978485107,1212.16015625,285.02587890625,1446.4501953125,285.02587890625,1446.4501953125,528.8504638671875,1212.16015625,528.8504638671875
073006756.png,8,0.9756217002868652,780.013427734375,341.36407470703125,1035.1141357421875,341.36407470703125,1035.1141357421875,587.2369995117188,780.013427734375,587.2369995117188
073152586.png,29,0.974507212638855,945.5670776367188,86.62899780273438,1190.19970703125,86.62899780273438,1190.19970703125,323.269287109375,945.5670776367188,323.269287109375
073242600.png,31,0.931360125541687,1155.9991455078125,194.7235107421875,1416.0537109375,194.7235107421875,1416.0537109375,447.0121765136719,1155.9991455078125,447.0121765136719
073251387.png,7,0.9739819765090942,1089.64453125,111.06025695800781,1371.056884765625,111.06025695800781,1371.056884765625,391.4945983886719,1089.64453125,391.4945983886719
073251387.png,19,0.32364621758461,1301.09423828125,1030.1080322265625,1592.515625,1030.1080322265625,1592.515625,1080.0,1301.09423828125,1080.0
073315935.png,33,0.9711061120033264,859.060791015625,522.9603271484375,1133.755859375,522.9603271484375,1133.755859375,804.2198486328125,859.060791015625,804.2198486328125
073539526.png,16,0.9547615051269531,1061.26123046875,93.30024719238281,1341.97216796875,93.30024719238281,1341.97216796875,389.001708984375,1061.26123046875,389.001708984375
073540185.png,5,0.7325664162635803,707.1390991210938,109.0254135131836,964.442138671875,109.0254135131836,964.442138671875,345.2593994140625,707.1390991210938,345.2593994140625
073557654.png,12,0.9670488238334656,1066.4544677734375,28.560470581054688,1312.1534423828125,28.560470581054688,1312.1534423828125,248.89549255371094,1066.4544677734375,248.89549255371094
073557960.png,12,0.9743548631668091,1219.7713623046875,328.4765625,1486.720458984375,328.4765625,1486.720458984375,574.1409301757812,1219.7713623046875,574.1409301757812
073611725.png,16,0.9327810406684875,1083.385498046875,161.04830932617188,1369.010986328125,161.04830932617188,1369.010986328125,462.0526123046875,1083.385498046875,462.0526123046875
073611725.png,16,0.5231916904449463,1082.140869140625,161.142333984375,1369.239990234375,161.142333984375,1369.239990234375,462.7965087890625,1082.140869140625,462.7965087890625
073611725.png,19,0.49189522862434387,1301.75732421875,1031.828369140625,1585.8372802734375,1031.828369140625,1585.8372802734375,1080.0,1301.75732421875,1080.0
073622129.png,12,0.964342474937439,1350.10791015625,636.9456787109375,1650.607421875,636.9456787109375,1650.607421875,903.9263916015625,1350.10791015625,903.9263916015625
073622129.png,12,0.4262884557247162,1351.4468994140625,637.2844848632812,1651.791015625,637.2844848632812,1651.791015625,904.6790771484375,1351.4468994140625,904.6790771484375
073626620.png,1,0.9784021973609924,908.0321044921875,727.0850830078125,1206.3343505859375,727.0850830078125,1206.3343505859375,1009.8129272460938,908.0321044921875,1009.8129272460938
073652331.png,21,0.8220232725143433,937.0852661132812,689.317626953125,1247.2265625,689.317626953125,1247.2265625,1050.597900390625,937.0852661132812,1050.597900390625
073652331.png,21,0.6167849898338318,937.2288208007812,689.0439453125,1246.33203125,689.0439453125,1246.33203125,1045.294677734375,937.2288208007812,1045.294677734375
073652331.png,19,0.4255966246128082,1296.4822998046875,1031.567138671875,1588.803955078125,1031.567138671875,1588.803955078125,1080.0,1296.4822998046875,1080.0
073836727.png,12,0.9737233519554138,1117.406005859375,169.45962524414062,1372.1875,169.45962524414062,1372.1875,397.263427734375,1117.406005859375,397.263427734375
073952331.png,33,0.9675135016441345,1184.2801513671875,290.92706298828125,1449.0064697265625,290.92706298828125,1449.0064697265625,560.613037109375,1184.2801513671875,560.613037109375
073952331.png,27,0.7977530360221863,408.44329833984375,364.0425109863281,681.0479736328125,364.0425109863281,681.0479736328125,657.0401611328125,408.44329833984375,657.0401611328125
074109833.png,12,0.9752282500267029,733.3189697265625,251.0457763671875,984.2953491210938,251.0457763671875,984.2953491210938,488.1654968261719,733.3189697265625,488.1654968261719
074120765.png,32,0.40851178765296936,1109.314208984375,125.29420471191406,1371.4007568359375,125.29420471191406,1371.4007568359375,380.1224670410156,1109.314208984375,380.1224670410156
074120765.png,32,0.33217287063598633,1109.44384765625,125.12174987792969,1371.51904296875,125.12174987792969,1371.51904296875,379.85028076171875,1109.44384765625,379.85028076171875
074141262.png,12,0.9671462774276733,1095.1083984375,114.54426574707031,1343.099853515625,114.54426574707031,1343.099853515625,338.2830505371094,1095.1083984375,338.2830505371094
074141798.png,28,0.8397077918052673,748.3204345703125,305.7093200683594,1038.78857421875,305.7093200683594,1038.78857421875,619.1746215820312,748.3204345703125,619.1746215820312
074218237.png,12,0.9765571355819702,1039.0997314453125,58.308677673339844,1284.175537109375,58.308677673339844,1284.175537109375,278.7439880371094,1039.0997314453125,278.7439880371094
074220513.png,29,0.896771252155304,1078.51416015625,134.93930053710938,1326.11962890625,134.93930053710938,1326.11962890625,358.2492370605469,1078.51416015625,358.2492370605469
074220513.png,29,0.7995949983596802,1078.387939453125,135.84136962890625,1326.2354736328125,135.84136962890625,1326.2354736328125,359.55023193359375,1078.387939453125,359.55023193359375
074234995.png,7,0.9759368896484375,1167.7906494140625,373.57122802734375,1467.7100830078125,373.57122802734375,1467.7100830078125,666.7197265625,1167.7906494140625,666.7197265625
074430134.png,12,0.9187488555908203,1102.876953125,148.2630157470703,1362.234619140625,148.2630157470703,1362.234619140625,376.1957702636719,1102.876953125,376.1957702636719
074430134.png,19,0.27269813418388367,1286.922119140625,1032.9227294921875,1567.6746826171875,1032.9227294921875,1567.6746826171875,1080.0,1286.922119140625,1080.0
074431424.png,33,0.9705975651741028,832.9118041992188,243.13235473632812,1087.063232421875,243.13235473632812,1087.063232421875,509.26593017578125,832.9118041992188,509.26593017578125
074454073.png,13,0.9691159129142761,760.417724609375,146.6751251220703,1011.352783203125,146.6751251220703,1011.352783203125,379.887939453125,760.417724609375,379.887939453125
074454073.png,19,0.3753902316093445,1307.7418212890625,1017.3260498046875,1566.819580078125,1017.3260498046875,1566.819580078125,1080.0,1307.7418212890625,1080.0
074454738.png,13,0.8744868040084839,906.7462158203125,504.7226257324219,1183.8492431640625,504.7226257324219,1183.8492431640625,762.9224853515625,906.7462158203125,762.9224853515625
074454738.png,13,0.6705865859985352,907.2069091796875,504.57110595703125,1183.885009765625,504.57110595703125,1183.885009765625,763.0442504882812,907.2069091796875,763.0442504882812
